0,1,2,3,4,5,6,7,8,9
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
d,,,,,,,,,
g,q,p,h,f,n,m,c,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,p,q,h,n,f,m,c,,
d,,,,,,,,,
g,p,q,h,j,f,m,c,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
g,p,h,q,n,f,m,c,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a
b,m,c,,,,,,,
b,m,c,,,,,,,
g,p,h,q,f,n,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,,,,,
g,h,p,q,f,j,m,c,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
g,q,p,h,f,n,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,q,p,h,n,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,a,o,a
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
g,p,q,h,j,f,m,c,,
g,p,h,q,j,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
g,h,p,q,n,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,a,o,a,o,a
b,m,c,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a
g,q,h,p,n,f,m,c,,
i,k,e,l,o,a,o,,,
g,h,p,q,n,f,m,c,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
g,h,p,q,f,j,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
g,h,p,q,j,f,m,c,,
g,q,h,p,j,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
g,p,h,q,n,f,m,c,,
g,h,q,p,n,f,m,c,,
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
b,m,c,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
g,q,p,h,f,j,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,p,h,q,f,n,m,c,,
b,m,c,,,,,,,
g,h,p,q,j,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a
i,k,e,l,o,a,o,,,
g,q,h,p,f,n,m,c,,
i,k,e,l,o,a,o,a,o,a
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,q,h,p,f,n,m,c,,
g,h,q,p,f,n,m,c,,
d,,,,,,,,,
g,q,h,p,n,f,m,c,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
d,,,,,,,,,
g,h,q,p,j,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
g,q,h,p,j,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,p,q,h,f,n,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,q,h,p,j,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
g,p,q,h,n,f,m,c,,
i,k,e,l,o,a,o,,,
g,h,p,q,n,f,m,c,,
b,m,c,,,,,,,
g,q,h,p,f,j,m,c,,
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
g,q,p,h,f,n,m,c,,
g,p,h,q,j,f,m,c,,
i,k,e,l,o,,,,,
g,q,p,h,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
g,h,q,p,f,j,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,h,p,q,n,f,m,c,,
i,k,e,l,o,a,o,a,o,a
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
g,p,h,q,f,j,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,p,h,q,n,f,m,c,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
g,h,q,p,j,f,m,c,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,p,q,h,f,j,m,c,,
d,,,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
g,h,p,q,j,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,p,q,h,j,f,m,c,,
i,k,e,l,o,a,o,a,o,
d,,,,,,,,,
g,q,p,h,n,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
g,h,q,p,j,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
g,p,q,h,j,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,p,h,j,f,m,c,,
g,q,p,h,n,f,m,c,,
g,h,q,p,f,n,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
g,q,p,h,j,f,m,c,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
i,k,e,l,o,,,,,
g,p,q,h,n,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,
g,q,p,h,n,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
g,q,p,h,f,n,m,c,,
d,,,,,,,,,
g,h,p,q,n,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
g,q,p,h,j,f,m,c,,
g,h,p,q,f,j,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,a,o,a,o,a
g,q,p,h,f,j,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,h,p,q,n,f,m,c,,
d,,,,,,,,,
g,p,h,q,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,,,,,
g,h,p,q,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
g,q,h,p,f,n,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,q,p,h,j,f,m,c,,
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
g,q,h,p,j,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
g,h,q,p,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,p,q,n,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,p,h,q,f,n,m,c,,
g,p,q,h,j,f,m,c,,
b,m,c,,,,,,,
g,p,h,q,n,f,m,c,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,a,o,
d,,,,,,,,,
g,h,p,q,n,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
g,q,p,h,j,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,a,o,a
g,q,h,p,j,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,q,p,f,j,m,c,,
g,q,h,p,f,j,m,c,,
g,h,p,q,f,j,m,c,,
b,m,c,,,,,,,
g,q,h,p,f,n,m,c,,
g,q,p,h,f,j,m,c,,
g,h,p,q,j,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
g,h,p,q,f,j,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
g,q,p,h,j,f,m,c,,
i,k,e,l,o,a,o,a,o,a
i,k,e,l,o,,,,,
d,,,,,,,,,
g,q,h,p,n,f,m,c,,
d,,,,,,,,,
g,p,h,q,f,n,m,c,,
b,m,c,,,,,,,
g,p,q,h,f,j,m,c,,
g,h,q,p,f,n,m,c,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,h,q,p,n,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
g,q,h,p,j,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
g,p,h,q,f,j,m,c,,
g,h,p,q,n,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
g,h,q,p,f,n,m,c,,
b,m,c,,,,,,,
g,q,p,h,j,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,q,p,h,f,j,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
g,p,q,h,f,n,m,c,,
d,,,,,,,,,
g,p,q,h,n,f,m,c,,
g,q,p,h,n,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a
g,p,h,q,j,f,m,c,,
g,p,q,h,n,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,,,
g,p,q,h,f,n,m,c,,
g,h,q,p,n,f,m,c,,
i,k,e,l,o,a,o,a,o,a
g,h,q,p,n,f,m,c,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
g,p,q,h,j,f,m,c,,
g,h,q,p,j,f,m,c,,
i,k,e,l,o,a,o,a,o,a
i,k,e,l,o,,,,,
g,p,q,h,n,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,h,p,q,f,j,m,c,,
g,h,q,p,j,f,m,c,,
g,p,h,q,f,n,m,c,,
g,q,h,p,n,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,p,h,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
g,h,p,q,n,f,m,c,,
g,h,q,p,f,j,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
g,h,q,p,n,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,
g,q,p,h,j,f,m,c,,
g,p,h,q,f,j,m,c,,
i,k,e,l,o,a,o,a,o,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
i,k,e,l,o,,,,,
g,h,q,p,j,f,m,c,,
i,k,e,l,o,a,o,,,
g,q,p,h,f,j,m,c,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
g,p,h,q,f,n,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,,,,,
g,p,h,q,j,f,m,c,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,a,o,,,
g,p,q,h,f,n,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
g,h,q,p,j,f,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
g,h,p,q,n,f,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,p,q,h,n,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
g,h,p,q,f,n,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
g,q,h,p,n,f,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
g,q,h,p,f,n,m,c,,
b,m,c,,,,,,,
g,q,h,p,j,f,m,c,,
g,q,p,h,f,n,m,c,,
g,h,q,p,j,f,m,c,,
g,q,p,h,f,j,m,c,,
g,p,h,q,j,f,m,c,,
g,q,p,h,n,f,m,c,,
d,,,,,,,,,
g,q,h,p,n,f,m,c,,
g,p,h,q,n,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,p,h,j,f,m,c,,
b,m,c,,,,,,,
g,q,h,p,j,f,m,c,,
i,k,e,l,o,a,o,a,o,
g,p,q,h,f,j,m,c,,
i,k,e,l,o,a,o,a,o,a
b,m,c,,,,,,,
b,m,c,,,,,,,
g,h,q,p,f,n,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
g,q,p,h,j,f,m,c,,
g,q,h,p,f,n,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
g,h,q,p,f,j,m,c,,
b,m,c,,,,,,,
g,p,h,q,n,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,h,q,p,j,f,m,c,,
b,m,c,,,,,,,
g,h,p,q,n,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
g,q,h,p,f,n,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,q,p,h,j,f,m,c,,
b,m,c,,,,,,,
g,p,h,q,j,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,,,,,
g,p,h,q,f,n,m,c,,
g,p,h,q,f,j,m,c,,
g,p,h,q,j,f,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,p,q,h,n,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,p,h,q,n,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,,,
g,h,q,p,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
g,h,q,p,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,,,,,
g,h,q,p,f,n,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,,,
g,p,q,h,j,f,m,c,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
g,p,q,h,j,f,m,c,,
g,p,q,h,j,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,h,p,q,j,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
g,q,h,p,n,f,m,c,,
b,m,c,,,,,,,
g,q,h,p,n,f,m,c,,
g,h,q,p,j,f,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,q,p,h,n,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
g,p,h,q,j,f,m,c,,
g,q,h,p,n,f,m,c,,
i,k,e,l,o,a,o,a,o,
g,q,p,h,n,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
g,q,p,h,f,n,m,c,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
b,m,c,,,,,,,
g,p,q,h,n,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,h,p,q,n,f,m,c,,
g,q,h,p,n,f,m,c,,
b,m,c,,,,,,,
g,q,h,p,n,f,m,c,,
g,p,h,q,n,f,m,c,,
i,k,e,l,o,a,o,a,o,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
i,k,e,l,o,a,o,,,
g,h,q,p,n,f,m,c,,
i,k,e,l,o,,,,,
g,h,p,q,f,j,m,c,,
g,p,q,h,n,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,,,
g,q,p,h,n,f,m,c,,
g,p,q,h,f,j,m,c,,
i,k,e,l,o,,,,,
g,q,p,h,n,f,m,c,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,,,
g,h,p,q,j,f,m,c,,
g,q,p,h,n,f,m,c,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,,,,,
g,p,q,h,j,f,m,c,,
d,,,,,,,,,
g,p,q,h,n,f,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,q,p,h,f,j,m,c,,
b,m,c,,,,,,,
g,p,q,h,f,j,m,c,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
g,q,p,h,n,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,h,p,q,n,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
g,h,q,p,j,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,a,o,,,
g,q,p,h,j,f,m,c,,
d,,,,,,,,,
g,q,h,p,j,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,a,o,a,o,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
g,h,q,p,j,f,m,c,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,q,p,h,f,n,m,c,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
g,p,h,q,j,f,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
g,h,q,p,j,f,m,c,,
i,k,e,l,o,,,,,
g,q,h,p,n,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
g,q,p,h,j,f,m,c,,
g,h,p,q,j,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
g,q,h,p,f,j,m,c,,
g,q,h,p,j,f,m,c,,
b,m,c,,,,,,,
g,h,p,q,f,n,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
g,h,p,q,n,f,m,c,,
b,m,c,,,,,,,
g,q,h,p,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
g,h,p,q,j,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
g,p,q,h,f,j,m,c,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
g,q,p,h,j,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
g,p,h,q,n,f,m,c,,
i,k,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a
g,q,p,h,n,f,m,c,,
i,k,e,l,o,a,o,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
d,,,,,,,,,
g,p,h,q,n,f,m,c,,
g,h,q,p,n,f,m,c,,
g,q,h,p,n,f,m,c,,
d,,,,,,,,,
g,q,h,p,f,j,m,c,,
b,m,c,,,,,,,
b,m,c,,,,,,,
g,h,q,p,j,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
b,m,c,,,,,,,
g,p,q,h,f,j,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,q,p,n,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
g,p,q,h,f,j,m,c,,
g,p,h,q,j,f,m,c,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
d,,,,,,,,,
g,h,q,p,f,n,m,c,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,,,,,
g,p,h,q,n,f,m,c,,
i,k,e,l,o,a,o,,,
g,h,p,q,j,f,m,c,,
g,h,q,p,n,f,m,c,,
g,h,q,p,n,f,m,c,,
i,k,e,l,o,,,,,
g,p,q,h,f,j,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
g,h,p,q,n,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
g,q,h,p,f,j,m,c,,
g,q,p,h,f,j,m,c,,
b,m,c,,,,,,,
g,h,p,q,n,f,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
b,m,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,,,,,
g,q,h,p,n,f,m,c,,
b,m,c,,,,,,,
g,q,p,h,n,f,m,c,,
g,h,p,q,f,n,m,c,,
b,m,c,,,,,,,
i,k,e,l,o,,,,,
i,k,e,l,o,,,,,
